name,port,date,rxb,txb,rxm,txm
el01gw02,1A_ETH_1,10/03/2016-00:15,232730,257234,0,0
el01gw02,1A_ETH_1,10/03/2016-00:30,234311,264500,0,0
el01gw02,1A_ETH_1,10/03/2016-00:45,263359,258171,0,0
el01gw02,1A_ETH_1,10/03/2016-01:00,306132,304514,0,0
el01gw02,1A_ETH_1,10/03/2016-01:15,381620,360794,0,0
el01gw02,1A_ETH_1,10/03/2016-01:30,415573,401483,0,0
el01gw02,1A_ETH_1,10/03/2016-01:45,384337,341040,0,0
el01gw02,1A_ETH_1,10/03/2016-02:00,411671,349341,0,0
el01gw02,1A_ETH_1,10/03/2016-02:15,369581,302033,0,0
el01gw02,1A_ETH_1,10/03/2016-02:30,385004,294916,0,0
el01gw02,1A_ETH_1,10/03/2016-02:45,365064,294035,0,0
el01gw02,1A_ETH_1,10/03/2016-03:00,391987,335655,0,0
el01gw02,1A_ETH_1,10/03/2016-03:15,383174,301062,0,0
el01gw02,1A_ETH_1,10/03/2016-03:30,371801,294661,0,0
el01gw02,1A_ETH_1,10/03/2016-03:45,364229,296911,0,0
el01gw02,1A_ETH_1,10/03/2016-04:00,400563,311825,0,0
el01gw02,1A_ETH_1,10/03/2016-04:15,384105,308642,0,0
el01gw02,1A_ETH_1,10/03/2016-04:30,379958,303544,0,0
el01gw02,1A_ETH_1,10/03/2016-04:45,376963,309548,0,0
el01gw02,1A_ETH_1,10/03/2016-05:00,385041,306335,0,0
el01gw02,1A_ETH_1,10/03/2016-05:15,400850,321817,0,0
el01gw02,1A_ETH_1,10/03/2016-05:30,415151,327120,0,0
el01gw02,1A_ETH_1,10/03/2016-05:45,424109,350987,0,0
el01gw02,1A_ETH_1,10/03/2016-06:00,485919,370602,0,0
el01gw02,1A_ETH_1,10/03/2016-06:15,531702,403929,0,0
el01gw02,1A_ETH_1,10/03/2016-06:30,558140,422722,0,0
el01gw02,1A_ETH_1,10/03/2016-06:45,643949,460003,0,0
el01gw02,1A_ETH_1,10/03/2016-07:00,680057,485688,0,0
el01gw02,1A_ETH_1,10/03/2016-07:15,689079,552020,0,0
el01gw02,1A_ETH_1,10/03/2016-07:30,715692,499913,0,0
el01gw02,1A_ETH_1,10/03/2016-07:45,766430,544044,0,0
el01gw02,1A_ETH_1,10/03/2016-08:00,947050,635927,0,0
el01gw02,1A_ETH_1,10/03/2016-08:15,965887,646881,0,0
el01gw02,1A_ETH_1,10/03/2016-08:30,1034735,743614,0,0
el01gw02,1A_ETH_1,10/03/2016-08:45,1026056,757158,0,0
el01gw02,1A_ETH_1,10/03/2016-09:00,1171122,815395,1,0
el01gw02,1A_ETH_1,10/03/2016-09:15,1232105,899945,1,0
el01gw02,1A_ETH_1,10/03/2016-09:30,1266118,994791,1,0
el01gw02,1A_ETH_1,10/03/2016-09:45,1275203,924816,1,0
el01gw02,1A_ETH_1,10/03/2016-10:00,1197796,868069,1,0
el01gw02,1A_ETH_1,10/03/2016-10:15,1228597,890676,1,0
el01gw02,1A_ETH_1,10/03/2016-10:30,1266747,917358,1,0
el01gw02,1A_ETH_1,10/03/2016-10:45,1154644,918865,1,0
el01gw02,1A_ETH_1,10/03/2016-11:00,1161821,841314,1,0
el01gw02,1A_ETH_1,10/03/2016-11:15,1127181,797482,1,0
el01gw02,1A_ETH_1,10/03/2016-11:30,1084956,725955,1,0
el01gw02,1A_ETH_1,10/03/2016-11:45,1103286,797125,1,0
el01gw02,1A_ETH_1,10/03/2016-12:00,1125653,814837,1,0
el01gw02,1A_ETH_1,10/03/2016-12:15,1131546,811599,1,0
el01gw02,1A_ETH_1,10/03/2016-12:30,1185139,858657,1,0
el01gw02,1A_ETH_1,10/03/2016-12:45,1068719,772506,1,0
el01gw02,1A_ETH_1,10/03/2016-13:00,1087214,762170,1,0
el01gw02,1A_ETH_1,10/03/2016-13:15,1094546,809033,1,0
el01gw02,1A_ETH_1,10/03/2016-13:30,1024146,736540,0,0
el01gw02,1A_ETH_1,10/03/2016-13:45,1081911,849710,1,0
el01gw02,1A_ETH_1,10/03/2016-14:00,1171339,838540,1,0
el01gw02,1A_ETH_1,10/03/2016-14:15,1156878,889229,1,0
el01gw02,1A_ETH_1,10/03/2016-14:30,1103952,817250,1,0
el01gw02,1A_ETH_1,10/03/2016-14:45,1043687,804398,0,0
el01gw02,1A_ETH_1,10/03/2016-15:00,1145748,876633,1,0
el01gw02,1A_ETH_1,10/03/2016-15:15,1125128,853992,1,0
el01gw02,1A_ETH_1,10/03/2016-15:30,1121596,879194,1,0
el01gw02,1A_ETH_1,10/03/2016-15:45,1256086,963974,1,0
el01gw02,1A_ETH_1,10/03/2016-16:00,1176471,953928,1,0
el01gw02,1A_ETH_1,10/03/2016-16:15,1196297,882069,1,0
el01gw02,1A_ETH_1,10/03/2016-16:30,1159652,816525,1,0
el01gw02,1A_ETH_1,10/03/2016-16:45,1169460,835480,1,0
el01gw02,1A_ETH_1,10/03/2016-17:00,1299120,910381,1,0
el01gw02,1A_ETH_1,10/03/2016-17:15,1331261,1020836,1,0
el01gw02,1A_ETH_1,10/03/2016-17:30,1246318,965592,1,0
el01gw02,1A_ETH_1,10/03/2016-17:45,1226806,936842,1,0
el01gw02,1A_ETH_1,10/03/2016-18:00,1167571,890243,1,0
el01gw02,1A_ETH_1,10/03/2016-18:15,1239857,922387,1,0
el01gw02,1A_ETH_1,10/03/2016-18:30,1299285,877535,1,0
el01gw02,1A_ETH_1,10/03/2016-18:45,1309402,921198,1,0
el01gw02,1A_ETH_1,10/03/2016-19:00,1312996,955194,1,0
el01gw02,1A_ETH_1,10/03/2016-19:15,1329387,993914,1,0
el01gw02,1A_ETH_1,10/03/2016-19:30,1304334,959465,1,0
el01gw02,1A_ETH_1,10/03/2016-19:45,1293634,952011,1,0
el01gw02,1A_ETH_1,10/03/2016-20:00,1274384,945365,1,0
el01gw02,1A_ETH_1,10/03/2016-20:15,1208904,942466,1,0
el01gw02,1A_ETH_1,10/03/2016-20:30,1136765,910509,1,0
el01gw02,1A_ETH_1,10/03/2016-20:45,1003930,799554,0,0
el01gw02,1A_ETH_1,10/03/2016-21:00,904861,752768,0,0
el01gw02,1A_ETH_1,10/03/2016-21:15,788227,672229,0,0
el01gw02,1A_ETH_1,10/03/2016-21:30,693390,613998,0,0
el01gw02,1A_ETH_1,10/03/2016-21:45,611275,559713,0,0
el01gw02,1A_ETH_1,10/03/2016-22:00,405470,371188,0,0
el01gw02,1A_ETH_1,10/03/2016-22:15,323546,302533,0,0
el01gw02,1A_ETH_1,10/03/2016-22:30,303402,294435,0,0
el01gw02,1A_ETH_1,10/03/2016-22:45,298436,293104,0,0
el01gw02,1A_ETH_1,10/03/2016-23:00,176551,237623,0,0
el01gw02,1A_ETH_1,10/03/2016-23:15,131683,235281,0,0
el01gw02,1A_ETH_1,10/03/2016-23:30,130409,228491,0,0
el01gw02,1A_ETH_1,10/03/2016-23:45,143837,230866,0,0
el01gw02,1A_ETH_1,11/03/2016-00:00,195673,367170,0,0
el01gw02,1A_ETH_1,11/03/2016-00:15,143016,249302,0,0
el01gw02,1A_ETH_1,11/03/2016-00:30,135567,236738,0,0
el01gw02,1A_ETH_1,11/03/2016-00:45,161594,228752,0,0
el01gw02,1A_ETH_1,11/03/2016-01:00,164981,277946,0,0
el01gw02,1A_ETH_1,11/03/2016-01:15,184441,292647,0,0
el01gw02,1A_ETH_1,11/03/2016-01:30,183570,292521,0,0
el01gw02,1A_ETH_1,11/03/2016-01:45,173547,293807,0,0
el01gw02,1A_ETH_1,11/03/2016-02:00,357882,364034,0,0
el01gw02,1A_ETH_1,11/03/2016-02:15,387634,316657,0,0
el01gw02,1A_ETH_1,11/03/2016-02:30,353935,306314,0,0
el01gw02,1A_ETH_1,11/03/2016-02:45,361899,300785,0,0
el01gw02,1A_ETH_1,11/03/2016-03:00,375380,323907,0,0
el01gw02,1A_ETH_1,11/03/2016-03:15,361031,300431,0,0
el01gw02,1A_ETH_1,11/03/2016-03:30,376280,313827,0,0
el01gw02,1A_ETH_1,11/03/2016-03:45,367930,306344,0,0
el01gw02,1A_ETH_1,11/03/2016-04:00,382609,319817,0,0
el01gw02,1A_ETH_1,11/03/2016-04:15,343547,304980,0,0
el01gw02,1A_ETH_1,11/03/2016-04:30,386184,317324,0,0
el01gw02,1A_ETH_1,11/03/2016-04:45,365389,302852,0,0
el01gw02,1A_ETH_1,11/03/2016-05:00,395979,324286,0,0
el01gw02,1A_ETH_1,11/03/2016-05:15,421342,344327,0,0
el01gw02,1A_ETH_1,11/03/2016-05:30,423487,359569,0,0
el01gw02,1A_ETH_1,11/03/2016-05:45,420751,359437,0,0
el01gw02,1A_ETH_1,11/03/2016-06:00,495583,397401,0,0
el01gw02,1A_ETH_1,11/03/2016-06:15,508322,420337,0,0
el01gw02,1A_ETH_1,11/03/2016-06:30,579263,439753,0,0
el01gw02,1A_ETH_1,11/03/2016-06:45,635839,479060,0,0
el01gw02,1A_ETH_1,11/03/2016-07:00,670875,499515,0,0
el01gw02,1A_ETH_1,11/03/2016-07:15,683680,513188,0,0
el01gw02,1A_ETH_1,11/03/2016-07:30,735655,536673,0,0
el01gw02,1A_ETH_1,11/03/2016-07:45,803919,606635,0,0
el01gw02,1A_ETH_1,11/03/2016-08:00,965579,702402,0,0
el01gw02,1A_ETH_1,11/03/2016-08:15,933784,691622,0,0
el01gw02,1A_ETH_1,11/03/2016-08:30,1099818,782623,1,0
el01gw02,1A_ETH_1,11/03/2016-08:45,1064051,716594,1,0
el01gw02,1A_ETH_1,11/03/2016-09:00,1096691,845083,1,0
el01gw02,1A_ETH_1,11/03/2016-09:15,1098322,839057,1,0
el01gw02,1A_ETH_1,11/03/2016-09:30,1107691,825642,1,0
el01gw02,1A_ETH_1,11/03/2016-09:45,1127998,837688,1,0
el01gw02,1A_ETH_1,11/03/2016-10:00,1379112,909606,1,0
el01gw02,1A_ETH_1,11/03/2016-10:15,1310423,897773,1,0
el01gw02,1A_ETH_1,11/03/2016-10:30,1326128,979397,1,0
el01gw02,1A_ETH_1,11/03/2016-10:45,1248687,943900,1,0
el01gw02,1A_ETH_1,11/03/2016-11:00,1227291,879653,1,0
el01gw02,1A_ETH_1,11/03/2016-11:15,1223887,871723,1,0
el01gw02,1A_ETH_1,11/03/2016-11:30,1138934,855698,1,0
el01gw02,1A_ETH_1,11/03/2016-11:45,1116316,842573,1,0
el01gw02,1A_ETH_1,11/03/2016-12:00,1203149,800865,1,0
el01gw02,1A_ETH_1,11/03/2016-12:15,1156010,747633,1,0
el01gw02,1A_ETH_1,11/03/2016-12:30,1098100,773076,1,0
el01gw02,1A_ETH_1,11/03/2016-12:45,1154597,810864,1,0
el01gw02,1A_ETH_1,11/03/2016-13:00,1127250,888113,1,0
el01gw02,1A_ETH_1,11/03/2016-13:15,1143130,902918,1,0
el01gw02,1A_ETH_1,11/03/2016-13:30,1137950,860265,1,0
el01gw02,1A_ETH_1,11/03/2016-13:45,1043383,839054,0,0
el01gw02,1A_ETH_1,11/03/2016-14:00,1101636,831317,1,0
el01gw02,1A_ETH_1,11/03/2016-14:15,1197050,860292,1,0
el01gw02,1A_ETH_1,11/03/2016-14:30,1088323,757453,1,0
el01gw02,1A_ETH_1,11/03/2016-14:45,1155846,846351,1,0
el01gw02,1A_ETH_1,11/03/2016-15:00,1145091,875051,1,0
el01gw02,1A_ETH_1,11/03/2016-15:15,1120440,793252,1,0
el01gw02,1A_ETH_1,11/03/2016-15:30,1177592,836369,1,0
el01gw02,1A_ETH_1,11/03/2016-15:45,1125145,826551,1,0
el01gw02,1A_ETH_1,11/03/2016-16:00,1224893,883018,1,0
el01gw02,1A_ETH_1,11/03/2016-16:15,1133950,875924,1,0
el01gw02,1A_ETH_1,11/03/2016-16:30,1170603,823666,1,0
el01gw02,1A_ETH_1,11/03/2016-16:45,1198423,819399,1,0
el01gw02,1A_ETH_1,11/03/2016-17:00,1230348,908302,1,0
el01gw02,1A_ETH_1,11/03/2016-17:15,1249848,922977,1,0
el01gw02,1A_ETH_1,11/03/2016-17:30,1192101,909111,1,0
el01gw02,1A_ETH_1,11/03/2016-17:45,1153254,879380,1,0
el01gw02,1A_ETH_1,11/03/2016-18:00,1358556,957045,1,0
el01gw02,1A_ETH_1,11/03/2016-18:15,1258715,961846,1,0
el01gw02,1A_ETH_1,11/03/2016-18:30,1314299,1005615,1,0
el01gw02,1A_ETH_1,11/03/2016-18:45,1334329,982973,1,0
el01gw02,1A_ETH_1,11/03/2016-19:00,1428233,1096736,1,1
el01gw02,1A_ETH_1,11/03/2016-19:15,1418658,1069606,1,1
el01gw02,1A_ETH_1,11/03/2016-19:30,1343808,979369,1,0
el01gw02,1A_ETH_1,11/03/2016-19:45,1288596,919070,1,0
el01gw02,1A_ETH_1,11/03/2016-20:00,1282727,1006381,1,0
el01gw02,1A_ETH_1,11/03/2016-20:15,1195072,894491,1,0
el01gw02,1A_ETH_1,11/03/2016-20:30,1160253,885506,1,0
el01gw02,1A_ETH_1,11/03/2016-20:45,1023072,824409,0,0
el01gw02,1A_ETH_1,11/03/2016-21:00,977786,836479,0,0
el01gw02,1A_ETH_1,11/03/2016-21:15,868748,699642,0,0
el01gw02,1A_ETH_1,11/03/2016-21:30,741273,610670,0,0
el01gw02,1A_ETH_1,11/03/2016-21:45,647047,558456,0,0
el01gw02,1A_ETH_1,11/03/2016-22:00,561541,523193,0,0
el01gw02,1A_ETH_1,11/03/2016-22:15,476500,455144,0,0
el01gw02,1A_ETH_1,11/03/2016-22:30,411788,399840,0,0
el01gw02,1A_ETH_1,11/03/2016-22:45,380122,366193,0,0
el01gw02,1A_ETH_1,11/03/2016-23:00,352803,317715,0,0
el01gw02,1A_ETH_1,11/03/2016-23:15,330464,307134,0,0
el01gw02,1A_ETH_1,11/03/2016-23:30,313090,301322,0,0
el01gw02,1A_ETH_1,11/03/2016-23:45,353924,319680,0,0
el01gw02,1A_ETH_1,12/03/2016-00:00,282448,298668,0,0
el01gw02,1A_ETH_1,12/03/2016-00:15,281276,297235,0,0
el01gw02,1A_ETH_1,12/03/2016-00:30,281787,285708,0,0
el01gw02,1A_ETH_1,12/03/2016-00:45,285799,264797,0,0
el01gw02,1A_ETH_1,12/03/2016-01:00,342453,346840,0,0
el01gw02,1A_ETH_1,12/03/2016-01:15,419343,384957,0,0
el01gw02,1A_ETH_1,12/03/2016-01:30,408070,377256,0,0
el01gw02,1A_ETH_1,12/03/2016-01:45,373996,365925,0,0
el01gw02,1A_ETH_1,12/03/2016-02:00,391656,373295,0,0
el01gw02,1A_ETH_1,12/03/2016-02:15,349809,289859,0,0
el01gw02,1A_ETH_1,12/03/2016-02:30,351293,286177,0,0
el01gw02,1A_ETH_1,12/03/2016-02:45,368709,292336,0,0
el01gw02,1A_ETH_1,12/03/2016-03:00,388726,297635,0,0
el01gw02,1A_ETH_1,12/03/2016-03:15,338326,279601,0,0
el01gw02,1A_ETH_1,12/03/2016-03:30,351300,286330,0,0
el01gw02,1A_ETH_1,12/03/2016-03:45,360068,288946,0,0
el01gw02,1A_ETH_1,12/03/2016-04:00,384947,298010,0,0
el01gw02,1A_ETH_1,12/03/2016-04:15,353769,291556,0,0
el01gw02,1A_ETH_1,12/03/2016-04:30,372849,299588,0,0
el01gw02,1A_ETH_1,12/03/2016-04:45,351586,294182,0,0
el01gw02,1A_ETH_1,12/03/2016-05:00,368903,294993,0,0
el01gw02,1A_ETH_1,12/03/2016-05:15,364866,300540,0,0
el01gw02,1A_ETH_1,12/03/2016-05:30,366016,299637,0,0
el01gw02,1A_ETH_1,12/03/2016-05:45,1559908,34763546,1,33
el01gw02,1A_ETH_1,12/03/2016-06:00,2227227,52268137,2,49
el01gw02,1A_ETH_1,12/03/2016-06:15,2180329,51622376,2,49
el01gw02,1A_ETH_1,12/03/2016-06:30,2280524,52788111,2,50
el01gw02,1A_ETH_1,12/03/2016-06:45,2086979,47318803,1,45
el01gw02,1A_ETH_1,12/03/2016-07:00,589900,429354,0,0
el01gw02,1A_ETH_1,12/03/2016-07:15,614424,457646,0,0
el01gw02,1A_ETH_1,12/03/2016-07:30,637692,456949,0,0
el01gw02,1A_ETH_1,12/03/2016-07:45,700535,494179,0,0
el01gw02,1A_ETH_1,12/03/2016-08:00,834195,572829,0,0
el01gw02,1A_ETH_1,12/03/2016-08:15,819801,574116,0,0
el01gw02,1A_ETH_1,12/03/2016-08:30,998072,697899,0,0
el01gw02,1A_ETH_1,12/03/2016-08:45,929974,691832,0,0
el01gw02,1A_ETH_1,12/03/2016-09:00,1110886,903008,1,0
el01gw02,1A_ETH_1,12/03/2016-09:15,1094765,776468,1,0
el01gw02,1A_ETH_1,12/03/2016-09:30,1125585,813108,1,0
el01gw02,1A_ETH_1,12/03/2016-09:45,1259676,935360,1,0
el01gw02,1A_ETH_1,12/03/2016-10:00,1237843,937677,1,0
el01gw02,1A_ETH_1,12/03/2016-10:15,1288090,862355,1,0
el01gw02,1A_ETH_1,12/03/2016-10:30,1269702,971638,1,0
el01gw02,1A_ETH_1,12/03/2016-10:45,1335741,977194,1,0
el01gw02,1A_ETH_1,12/03/2016-11:00,1182798,971442,1,0
el01gw02,1A_ETH_1,12/03/2016-11:15,1248300,1054643,1,1
el01gw02,1A_ETH_1,12/03/2016-11:30,1241688,945517,1,0
el01gw02,1A_ETH_1,12/03/2016-11:45,1230244,954867,1,0
el01gw02,1A_ETH_1,12/03/2016-12:00,1217928,927680,1,0
el01gw02,1A_ETH_1,12/03/2016-12:15,1163948,873515,1,0
el01gw02,1A_ETH_1,12/03/2016-12:30,1167440,912272,1,0
el01gw02,1A_ETH_1,12/03/2016-12:45,1105641,814908,1,0
el01gw02,1A_ETH_1,12/03/2016-13:00,1185976,906639,1,0
el01gw02,1A_ETH_1,12/03/2016-13:15,1151024,862309,1,0
el01gw02,1A_ETH_1,12/03/2016-13:30,1181165,803906,1,0
el01gw02,1A_ETH_1,12/03/2016-13:45,1105411,841066,1,0
el01gw02,1A_ETH_1,12/03/2016-14:00,1147633,873640,1,0
el01gw02,1A_ETH_1,12/03/2016-14:15,1190176,850846,1,0
el01gw02,1A_ETH_1,12/03/2016-14:30,1097313,762938,1,0
el01gw02,1A_ETH_1,12/03/2016-14:45,1080108,803691,1,0
el01gw02,1A_ETH_1,12/03/2016-15:00,1199765,817141,1,0
el01gw02,1A_ETH_1,12/03/2016-15:15,1160832,770351,1,0
el01gw02,1A_ETH_1,12/03/2016-15:30,1110839,809044,1,0
el01gw02,1A_ETH_1,12/03/2016-15:45,1118894,765510,1,0
el01gw02,1A_ETH_1,12/03/2016-16:00,1151344,871539,1,0
el01gw02,1A_ETH_1,12/03/2016-16:15,1139461,804857,1,0
el01gw02,1A_ETH_1,12/03/2016-16:30,1143279,811175,1,0
el01gw02,1A_ETH_1,12/03/2016-16:45,1153125,809976,1,0
el01gw02,1A_ETH_1,12/03/2016-17:00,1195891,854896,1,0
el01gw02,1A_ETH_1,12/03/2016-17:15,1147417,846734,1,0
el01gw02,1A_ETH_1,12/03/2016-17:30,1145921,820474,1,0
el01gw02,1A_ETH_1,12/03/2016-17:45,1107295,881522,1,0
el01gw02,1A_ETH_1,12/03/2016-18:00,1141852,876642,1,0
el01gw02,1A_ETH_1,12/03/2016-18:15,1209830,865103,1,0
el01gw02,1A_ETH_1,12/03/2016-18:30,1256168,942831,1,0
el01gw02,1A_ETH_1,12/03/2016-18:45,1281901,948798,1,0
el01gw02,1A_ETH_1,12/03/2016-19:00,1319910,978960,1,0
el01gw02,1A_ETH_1,12/03/2016-19:15,1347426,969401,1,0
el01gw02,1A_ETH_1,12/03/2016-19:30,1362154,976782,1,0
el01gw02,1A_ETH_1,12/03/2016-19:45,1276275,903104,1,0
el01gw02,1A_ETH_1,12/03/2016-20:00,1276157,936038,1,0
el01gw02,1A_ETH_1,12/03/2016-20:15,1226275,926072,1,0
el01gw02,1A_ETH_1,12/03/2016-20:30,1193519,947029,1,0
el01gw02,1A_ETH_1,12/03/2016-20:45,1076348,859246,1,0
el01gw02,1A_ETH_1,12/03/2016-21:00,994534,802665,0,0
el01gw02,1A_ETH_1,12/03/2016-21:15,918913,771810,0,0
el01gw02,1A_ETH_1,12/03/2016-21:30,793968,662863,0,0
el01gw02,1A_ETH_1,12/03/2016-21:45,682963,604098,0,0
el01gw02,1A_ETH_1,12/03/2016-22:00,601300,567623,0,0
el01gw02,1A_ETH_1,12/03/2016-22:15,535159,503920,0,0
el01gw02,1A_ETH_1,12/03/2016-22:30,451296,428750,0,0
el01gw02,1A_ETH_1,12/03/2016-22:45,426209,404236,0,0
el01gw02,1A_ETH_1,12/03/2016-23:00,625598,427109,0,0
el01gw02,1A_ETH_1,12/03/2016-23:15,1297160,645863,1,0
el01gw02,1A_ETH_1,12/03/2016-23:30,1319556,649930,1,0
el01gw02,1A_ETH_1,12/03/2016-23:45,1324235,648032,1,0
el01gw02,1A_ETH_1,13/03/2016-00:00,1203213,633573,1,0
el01gw02,1A_ETH_1,13/03/2016-00:15,1289336,655658,1,0
el01gw02,1A_ETH_1,13/03/2016-00:30,1257801,634327,1,0
el01gw02,1A_ETH_1,13/03/2016-00:45,1200250,607842,1,0
el01gw02,1A_ETH_1,13/03/2016-01:00,1362894,1171824,1,1
el01gw02,1A_ETH_1,13/03/2016-01:15,1420157,1253197,1,1
el01gw02,1A_ETH_1,13/03/2016-01:30,1436225,1187163,1,1
el01gw02,1A_ETH_1,13/03/2016-01:45,1384184,642719,1,0
el01gw02,1A_ETH_1,13/03/2016-02:00,1199738,580831,1,0
el01gw02,1A_ETH_1,13/03/2016-02:15,1350211,627664,1,0
el01gw02,1A_ETH_1,13/03/2016-02:30,1372092,631487,1,0
el01gw02,1A_ETH_1,13/03/2016-02:45,1398865,641299,1,0
el01gw02,1A_ETH_1,13/03/2016-03:00,1326896,624102,1,0
el01gw02,1A_ETH_1,13/03/2016-03:15,1329772,619625,1,0
el01gw02,1A_ETH_1,13/03/2016-03:30,1399393,643917,1,0
el01gw02,1A_ETH_1,13/03/2016-03:45,1409750,651599,1,0
el01gw02,1A_ETH_1,13/03/2016-04:00,1409475,645349,1,0
el01gw02,1A_ETH_1,13/03/2016-04:15,1434830,700774,1,0
el01gw02,1A_ETH_1,13/03/2016-04:30,1363935,631168,1,0
el01gw02,1A_ETH_1,13/03/2016-04:45,1341200,623281,1,0
el01gw02,1A_ETH_1,13/03/2016-05:00,1315812,616670,1,0
el01gw02,1A_ETH_1,13/03/2016-05:15,1296645,613090,1,0
el01gw02,1A_ETH_1,13/03/2016-05:30,1306114,614118,1,0
el01gw02,1A_ETH_1,13/03/2016-05:45,1302164,620220,1,0
el01gw02,1A_ETH_1,13/03/2016-06:00,1123178,567725,1,0
el01gw02,1A_ETH_1,13/03/2016-06:15,497153,359178,0,0
el01gw02,1A_ETH_1,13/03/2016-06:30,439374,343810,0,0
el01gw02,1A_ETH_1,13/03/2016-06:45,479436,365053,0,0
el01gw02,1A_ETH_1,13/03/2016-07:00,486592,377263,0,0
el01gw02,1A_ETH_1,13/03/2016-07:15,483969,384557,0,0
el01gw02,1A_ETH_1,13/03/2016-07:30,520705,394709,0,0
el01gw02,1A_ETH_1,13/03/2016-07:45,567366,422800,0,0
el01gw02,1A_ETH_1,13/03/2016-08:00,674984,483560,0,0
el01gw02,1A_ETH_1,13/03/2016-08:15,727966,515844,0,0
el01gw02,1A_ETH_1,13/03/2016-08:30,737024,525250,0,0
el01gw02,1A_ETH_1,13/03/2016-08:45,784999,554644,0,0
el01gw02,1A_ETH_1,13/03/2016-09:00,829279,598350,0,0
el01gw02,1A_ETH_1,13/03/2016-09:15,907726,633846,0,0
el01gw02,1A_ETH_1,13/03/2016-09:30,923275,635872,0,0
el01gw02,1A_ETH_1,13/03/2016-09:45,946123,670078,0,0
el01gw02,1A_ETH_1,13/03/2016-10:00,976908,667721,0,0
el01gw02,1A_ETH_1,13/03/2016-10:15,1011585,730995,0,0
el01gw02,1A_ETH_1,13/03/2016-10:30,985858,697588,0,0
el01gw02,1A_ETH_1,13/03/2016-10:45,1056907,748150,1,0
el01gw02,1A_ETH_1,13/03/2016-11:00,1173039,788129,1,0
el01gw02,1A_ETH_1,13/03/2016-11:15,1145750,781697,1,0
el01gw02,1A_ETH_1,13/03/2016-11:30,1030154,741385,0,0
el01gw02,1A_ETH_1,13/03/2016-11:45,1062231,785938,1,0
el01gw02,1A_ETH_1,13/03/2016-12:00,1082019,762133,1,0
el01gw02,1A_ETH_1,13/03/2016-12:15,1062968,785853,1,0
el01gw02,1A_ETH_1,13/03/2016-12:30,1066804,751526,1,0
el01gw02,1A_ETH_1,13/03/2016-12:45,1014694,723716,0,0
el01gw02,1A_ETH_1,13/03/2016-13:00,1002321,757688,0,0
el01gw02,1A_ETH_1,13/03/2016-13:15,1050655,813771,1,0
el01gw02,1A_ETH_1,13/03/2016-13:30,1097355,842400,1,0
el01gw02,1A_ETH_1,13/03/2016-13:45,958771,732971,0,0
el01gw02,1A_ETH_1,13/03/2016-14:00,1107901,766977,1,0
el01gw02,1A_ETH_1,13/03/2016-14:15,963990,710006,0,0
el01gw02,1A_ETH_1,13/03/2016-14:30,956722,697729,0,0
el01gw02,1A_ETH_1,13/03/2016-14:45,950949,695732,0,0
el01gw02,1A_ETH_1,13/03/2016-15:00,944382,671875,0,0
el01gw02,1A_ETH_1,13/03/2016-15:15,965499,674592,0,0
el01gw02,1A_ETH_1,13/03/2016-15:30,926374,641901,0,0
el01gw02,1A_ETH_1,13/03/2016-15:45,922744,652328,0,0
el01gw02,1A_ETH_1,13/03/2016-16:00,958010,709292,0,0
el01gw02,1A_ETH_1,13/03/2016-16:15,982245,690910,0,0
el01gw02,1A_ETH_1,13/03/2016-16:30,944033,676870,0,0
el01gw02,1A_ETH_1,13/03/2016-16:45,1001526,724804,0,0
el01gw02,1A_ETH_1,13/03/2016-17:00,996248,725933,0,0
el01gw02,1A_ETH_1,13/03/2016-17:15,988741,748161,0,0
el01gw02,1A_ETH_1,13/03/2016-17:30,952819,703539,0,0
el01gw02,1A_ETH_1,13/03/2016-17:45,918060,714088,0,0
el01gw02,1A_ETH_1,13/03/2016-18:00,976775,768757,0,0
el01gw02,1A_ETH_1,13/03/2016-18:15,1012878,759602,0,0
el01gw02,1A_ETH_1,13/03/2016-18:30,1096464,868241,1,0
el01gw02,1A_ETH_1,13/03/2016-18:45,1090960,845082,1,0
el01gw02,1A_ETH_1,13/03/2016-19:00,1116815,862553,1,0
el01gw02,1A_ETH_1,13/03/2016-19:15,1142004,883829,1,0
el01gw02,1A_ETH_1,13/03/2016-19:30,1102987,866491,1,0
el01gw02,1A_ETH_1,13/03/2016-19:45,1131017,1035993,1,0
el01gw02,1A_ETH_1,13/03/2016-20:00,1066979,962288,1,0
el01gw02,1A_ETH_1,13/03/2016-20:15,1012477,915736,0,0
el01gw02,1A_ETH_1,13/03/2016-20:30,928075,769289,0,0
el01gw02,1A_ETH_1,13/03/2016-20:45,848878,734444,0,0
el01gw02,1A_ETH_1,13/03/2016-21:00,755858,692690,0,0
el01gw02,1A_ETH_1,13/03/2016-21:15,671832,603936,0,0
el01gw02,1A_ETH_1,13/03/2016-21:30,578648,520624,0,0
el01gw02,1A_ETH_1,13/03/2016-21:45,522077,481976,0,0
el01gw02,1A_ETH_1,13/03/2016-22:00,466148,439847,0,0
el01gw02,1A_ETH_1,13/03/2016-22:15,426920,406379,0,0
el01gw02,1A_ETH_1,13/03/2016-22:30,370446,354778,0,0
el01gw02,1A_ETH_1,13/03/2016-22:45,355050,333192,0,0
el01gw02,1A_ETH_1,13/03/2016-23:00,333889,310871,0,0
el01gw02,1A_ETH_1,13/03/2016-23:15,331293,309827,0,0
el01gw02,1A_ETH_1,13/03/2016-23:30,297411,284522,0,0
